model	objective	reaction	status	value
./model.xml	obj	R_EX_ala__D_e	optimal	0.8769972144269712
./model.xml	obj	R_EX_ala__L_e	optimal	0.8769972144269662
./model.xml	obj	R_EX_alaala_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_all__D_e	optimal	0.8769972144269668
./model.xml	obj	R_EX_alltn_e	optimal	0.876997214426971
./model.xml	obj	R_EX_amp_e	optimal	0.8769972144269704
./model.xml	obj	R_EX_anhgm_e	optimal	0.8769972144269679
./model.xml	obj	R_EX_arab__L_e	optimal	0.876997214426966
./model.xml	obj	R_EX_arbt_e	optimal	0.8769972144269623
./model.xml	obj	R_EX_arbtn_e	optimal	0.8769972144269638
./model.xml	obj	R_EX_arbtn_fe3_e	optimal	0.8769972144269702
./model.xml	obj	R_EX_arg__L_e	optimal	0.8769972144237536
./model.xml	obj	R_EX_ascb__L_e	optimal	0.8769972144269665
./model.xml	obj	R_EX_asn__L_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_aso3_e	optimal	0.87699721442697
./model.xml	obj	R_EX_asp__L_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_btn_e	optimal	0.8769972144269704
./model.xml	obj	R_EX_but_e	optimal	0.8769972144269711
./model.xml	obj	R_EX_butso3_e	optimal	0.8769972144269644
./model.xml	obj	R_EX_ca2_e	optimal	1.12480457288086e-15
./model.xml	obj	R_EX_cbi_e	optimal	0.8769972144269679
./model.xml	obj	R_EX_cbl1_e	optimal	0.8769972144269762
./model.xml	obj	R_EX_cd2_e	optimal	0.8769972144269663
./model.xml	obj	R_EX_cellb_e	optimal	0.8769972144269691
./model.xml	obj	R_EX_cgly_e	optimal	0.8769972144269715
./model.xml	obj	R_EX_ch4_e	optimal	0.876997214426963
./model.xml	obj	R_EX_chol_e	optimal	0.8769972144269632
./model.xml	obj	R_EX_chtbs_e	optimal	0.8769972144269623
./model.xml	obj	R_EX_cit_e	optimal	0.8769972144269695
./model.xml	obj	R_EX_cl_e	optimal	0.0
./model.xml	obj	R_EX_cm_e	optimal	0.8769972144269638
./model.xml	obj	R_EX_cmp_e	optimal	0.8769972144269623
./model.xml	obj	R_EX_co2_e	optimal	0.5788569404132416
./model.xml	obj	R_EX_cobalt2_e	optimal	1.343347575774656e-16
./model.xml	obj	R_EX_cpgn_e	optimal	0.8769972144269721
./model.xml	obj	R_EX_cpgn_un_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_crn__D_e	optimal	0.8769972144269702
./model.xml	obj	R_EX_crn_e	optimal	0.8769972144269753
./model.xml	obj	R_EX_cs1_e	optimal	0.8769972144269758
./model.xml	obj	R_EX_csn_e	optimal	0.8769972144269705
./model.xml	obj	R_EX_cu2_e	optimal	-4.46493077760374e-16
./model.xml	obj	R_EX_cu_e	optimal	0.8769972144269728
./model.xml	obj	R_EX_cyan_e	optimal	0.8769972144269688
./model.xml	obj	R_EX_cynt_e	optimal	0.8769972144269762
./model.xml	obj	R_EX_cys__D_e	optimal	0.8769972144269668
./model.xml	obj	R_EX_cys__L_e	optimal	0.8769972144269692
./model.xml	obj	R_EX_cytd_e	optimal	0.8769972144269548
./model.xml	obj	R_EX_dad_2_e	optimal	0.8769972144269755
./model.xml	obj	R_EX_damp_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_dca_e	optimal	0.87699721442697
./model.xml	obj	R_EX_dcmp_e	optimal	0.8769972144269699
./model.xml	obj	R_EX_dcyt_e	optimal	0.8769972144269711
./model.xml	obj	R_EX_ddca_e	optimal	0.876997214426967
./model.xml	obj	R_EX_dgmp_e	optimal	0.8769972144269548
./model.xml	obj	R_EX_dgsn_e	optimal	0.8769972144269713
./model.xml	obj	R_EX_dha_e	optimal	0.8769972144269548
./model.xml	obj	R_EX_dhps_e	optimal	0.8769972144269735
./model.xml	obj	R_EX_dimp_e	optimal	0.876997214426971
./model.xml	obj	R_EX_din_e	optimal	0.8769972144269671
./model.xml	obj	R_EX_dms_e	optimal	0.876997214426968
./model.xml	obj	R_EX_dmso_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_dopa_e	optimal	0.8769972144269625
./model.xml	obj	R_EX_doxrbcn_e	optimal	0.8769972144269682
./model.xml	obj	R_EX_dtmp_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_dump_e	optimal	0.8769972144269722
./model.xml	obj	R_EX_duri_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_dxylnt_e	optimal	0.876997214426966
./model.xml	obj	R_EX_eca4colipa_e	optimal	0.8769972144269734
./model.xml	obj	R_EX_enlipa_e	optimal	0.8769972144269673
./model.xml	obj	R_EX_enter_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_etha_e	optimal	0.8769972144269874
./model.xml	obj	R_EX_ethso3_e	optimal	0.8769972144269599
./model.xml	obj	R_EX_etoh_e	optimal	0.876997214426966
./model.xml	obj	R_EX_f6p_e	optimal	0.8769972144269712
./model.xml	obj	R_EX_fad_e	optimal	0.8769972144269674
./model.xml	obj	R_EX_fald_e	optimal	0.8769972144269671
./model.xml	obj	R_EX_fe2_e	optimal	0.8769200461250606
./model.xml	obj	R_EX_fe3_e	optimal	0.8769972144269802
./model.xml	obj	R_EX_fe3dcit_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_fe3dhbzs_e	optimal	0.876997214426955
./model.xml	obj	R_EX_fe3hox_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_fe3hox_un_e	optimal	0.8769972144269715
./model.xml	obj	R_EX_fecrm_e	optimal	0.8769972144269669
./model.xml	obj	R_EX_fecrm_un_e	optimal	0.876997214426955
./model.xml	obj	R_EX_feenter_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_feoxam_e	optimal	0.8769972144269645
./model.xml	obj	R_EX_feoxam_un_e	optimal	0.8769972144269703
./model.xml	obj	R_EX_fmn_e	optimal	0.8769972144269703
./model.xml	obj	R_EX_for_e	optimal	0.8769972144269707
./model.xml	obj	R_EX_fru_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_frulys_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_fruur_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_fuc__L_e	optimal	0.8769972144269715
./model.xml	obj	R_EX_fum_e	optimal	0.8769972144269681
./model.xml	obj	R_EX_fusa_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_g1p_e	optimal	0.8769972144269625
./model.xml	obj	R_EX_g3pc_e	optimal	0.8769972144269734
./model.xml	obj	R_EX_g3pe_e	optimal	0.8769972144269712
./model.xml	obj	R_EX_g3pg_e	optimal	0.8769972144269674
./model.xml	obj	R_EX_g3pi_e	optimal	0.8769972144269713
./model.xml	obj	R_EX_g3ps_e	optimal	0.8769972144269733
./model.xml	obj	R_EX_g6p_e	optimal	0.8769972144269411
./model.xml	obj	R_EX_gal1p_e	optimal	0.87699721442697
./model.xml	obj	R_EX_gal_bD_e	optimal	0.8769972144269708
./model.xml	obj	R_EX_gal_e	optimal	0.8769972144269632
./model.xml	obj	R_EX_galct__D_e	optimal	0.8769972144269704
./model.xml	obj	R_EX_galctn__D_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_galctn__L_e	optimal	0.8769972144269741
./model.xml	obj	R_EX_galt_e	optimal	0.8769972144269682
./model.xml	obj	R_EX_galur_e	optimal	0.8769972144269649
./model.xml	obj	R_EX_gam6p_e	optimal	0.8769972144269645
./model.xml	obj	R_EX_gam_e	optimal	0.8769972144269712
./model.xml	obj	R_EX_gbbtn_e	optimal	0.8769972144269622
./model.xml	obj	R_EX_gdp_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_glc__D_e	infeasible	NaN
./model.xml	obj	R_EX_glcn_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_glcr_e	optimal	0.8769972144269548
./model.xml	obj	R_EX_glcur1p_e	optimal	0.8769972144269644
./model.xml	obj	R_EX_glcur_e	optimal	0.876997214426968
./model.xml	obj	R_EX_gln__L_e	optimal	0.8769972144269632
./model.xml	obj	R_EX_glu__L_e	optimal	0.8769972144269753
./model.xml	obj	R_EX_gly_e	optimal	0.8769972144269692
./model.xml	obj	R_EX_glyald_e	optimal	0.8769972144269668
./model.xml	obj	R_EX_glyb_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_glyc2p_e	optimal	0.8769972144269702
./model.xml	obj	R_EX_glyc3p_e	optimal	0.876997214426966
./model.xml	obj	R_EX_glyc__R_e	optimal	0.8769972144269681
./model.xml	obj	R_EX_glyc_e	optimal	0.8769972144269728
./model.xml	obj	R_EX_glyclt_e	optimal	0.8769972144269673
./model.xml	obj	R_EX_gmp_e	optimal	0.8769972144269684
./model.xml	obj	R_EX_gsn_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_gthox_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_gthrd_e	optimal	0.87699721442697
./model.xml	obj	R_EX_gtp_e	optimal	0.8769972144269648
./model.xml	obj	R_EX_gua_e	optimal	0.876997214426969
./model.xml	obj	R_EX_h2_e	optimal	0.8769972144269693
./model.xml	obj	R_EX_h2o2_e	optimal	0.8769972144269637
./model.xml	obj	R_EX_h2o_e	optimal	0.429765338560975
./model.xml	obj	R_EX_h2s_e	optimal	0.8769972144269713
./model.xml	obj	R_EX_h_e	optimal	0.8769972144268274
./model.xml	obj	R_EX_hacolipa_e	optimal	0.8769972144269648
./model.xml	obj	R_EX_halipa_e	optimal	0.8769972144237536
./model.xml	obj	R_EX_hdca_e	optimal	0.8769972144269599
./model.xml	obj	R_EX_hdcea_e	optimal	0.8769972144269733
./model.xml	obj	R_EX_hg2_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_his__L_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_hom__L_e	optimal	0.8769972144269734
./model.xml	obj	R_EX_hxa_e	optimal	0.8769972144269734
./model.xml	obj	R_EX_hxan_e	optimal	0.8769972144269644
./model.xml	obj	R_EX_idon__L_e	optimal	0.8769972144269678
./model.xml	obj	R_EX_ile__L_e	optimal	0.8769972144269721
./model.xml	obj	R_EX_imp_e	optimal	0.8769972144269718
./model.xml	obj	R_EX_indole_e	optimal	0.8769972144269662
./model.xml	obj	R_EX_inost_e	optimal	0.8769972144269707
./model.xml	obj	R_EX_ins_e	optimal	0.8769972144269755
./model.xml	obj	R_EX_isetac_e	optimal	0.8769972144269751
./model.xml	obj	R_EX_k_e	optimal	0.0
./model.xml	obj	R_EX_lac__D_e	optimal	0.8769972144269759
./model.xml	obj	R_EX_lac__L_e	optimal	0.8769972144269625
./model.xml	obj	R_EX_lcts_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_leu__L_e	optimal	0.8769972144269685
./model.xml	obj	R_EX_lipoate_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_lys__L_e	optimal	0.8769972144269575
./model.xml	obj	R_EX_lyx__L_e	optimal	0.8769972144269673
./model.xml	obj	R_EX_mal__D_e	optimal	0.8769972144269658
./model.xml	obj	R_EX_mal__L_e	optimal	0.8769972144269687
./model.xml	obj	R_EX_malt_e	optimal	0.8769972144269674
./model.xml	obj	R_EX_malthx_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_maltpt_e	optimal	0.8769972144269635
./model.xml	obj	R_EX_malttr_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_maltttr_e	optimal	0.8769972144269649
./model.xml	obj	R_EX_man6p_e	optimal	0.8769972144269668
./model.xml	obj	R_EX_man_e	optimal	0.8769972144269632
./model.xml	obj	R_EX_manglyc_e	optimal	0.8769972144269687
./model.xml	obj	R_EX_melib_e	optimal	0.8769972144269678
./model.xml	obj	R_EX_meoh_e	optimal	0.0
./model.xml	obj	R_EX_mepn_e	optimal	0.8769972144269745
./model.xml	obj	R_EX_met__D_e	optimal	0.8769972144269703
./model.xml	obj	R_EX_met__L_e	optimal	0.8769972144269599
./model.xml	obj	R_EX_metglcur_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_metsox_R__L_e	optimal	0.8769972144269648
./model.xml	obj	R_EX_metsox_S__L_e	optimal	0.8769972144269713
./model.xml	obj	R_EX_mg2_e	optimal	1.1504729781609157e-16
./model.xml	obj	R_EX_mincyc_e	optimal	0.8769972144269904
./model.xml	obj	R_EX_minohp_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_mmet_e	optimal	0.8769972144254321
./model.xml	obj	R_EX_mn2_e	optimal	0.0
./model.xml	obj	R_EX_mnl_e	optimal	0.8769972144269721
./model.xml	obj	R_EX_mobd_e	optimal	-5.197593962271417e-16
./model.xml	obj	R_EX_mso3_e	optimal	0.8769972144269645
./model.xml	obj	R_EX_mththf_e	optimal	0.8769972144269733
./model.xml	obj	R_EX_n2o_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_na1_e	optimal	0.87699721442697
./model.xml	obj	R_EX_nac_e	optimal	0.8769972144269662
./model.xml	obj	R_EX_nh4_e	optimal	-1.9679331467677338e-14
./model.xml	obj	R_EX_ni2_e	optimal	-2.477385583639309e-16
./model.xml	obj	R_EX_nmn_e	optimal	0.8769972144269645
./model.xml	obj	R_EX_no2_e	optimal	0.8769972144237536
./model.xml	obj	R_EX_no3_e	optimal	0.8769972144269627
./model.xml	obj	R_EX_no_e	optimal	0.8769972144269362
./model.xml	obj	R_EX_novbcn_e	optimal	0.8769972144269699
./model.xml	obj	R_EX_o2_e	optimal	0.15753981693759572
./model.xml	obj	R_EX_o2s_e	optimal	0.8769972144269635
./model.xml	obj	R_EX_ocdca_e	optimal	0.8769972144269687
./model.xml	obj	R_EX_ocdcea_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_octa_e	optimal	0.8769972144269738
./model.xml	obj	R_EX_orn_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_orot_e	optimal	0.8769972144269695
./model.xml	obj	R_EX_pacald_e	optimal	0.8769972144269683
./model.xml	obj	R_EX_peamn_e	optimal	0.8769972144269687
./model.xml	obj	R_EX_phe__L_e	optimal	0.8769972144269713
./model.xml	obj	R_EX_pheme_e	optimal	0.8769972144269755
./model.xml	obj	R_EX_pi_e	optimal	1.395078992992716e-14
./model.xml	obj	R_EX_pnto__R_e	optimal	0.8769972144269733
./model.xml	obj	R_EX_ppa_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_ppal_e	optimal	0.8769972144269716
./model.xml	obj	R_EX_pppn_e	optimal	0.876997214426974
./model.xml	obj	R_EX_ppt_e	optimal	0.8769972144269721
./model.xml	obj	R_EX_pro__L_e	optimal	0.8769972144269671
./model.xml	obj	R_EX_progly_e	optimal	0.8769972144269711
./model.xml	obj	R_EX_psclys_e	optimal	0.876997214426966
./model.xml	obj	R_EX_pser__L_e	optimal	0.8769972144269683
./model.xml	obj	R_EX_ptrc_e	optimal	0.8769972144269675
./model.xml	obj	R_EX_pydam_e	optimal	0.8769972144269681
./model.xml	obj	R_EX_pydx_e	optimal	0.8769972144269738
./model.xml	obj	R_EX_pydxn_e	optimal	0.8769972144269668
./model.xml	obj	R_EX_pyr_e	optimal	0.876997214426966
./model.xml	obj	R_EX_quin_e	optimal	0.8769972144269658
./model.xml	obj	R_EX_r5p_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_rfamp_e	optimal	0.8769972144269599
./model.xml	obj	R_EX_rib__D_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_rmn_e	optimal	0.8769972144269658
./model.xml	obj	R_EX_sbt__D_e	optimal	0.8769972144269548
./model.xml	obj	R_EX_sel_e	optimal	0.876997214426968
./model.xml	obj	R_EX_ser__D_e	optimal	0.8769972144269673
./model.xml	obj	R_EX_ser__L_e	optimal	0.8769972144269648
./model.xml	obj	R_EX_skm_e	optimal	0.8769972144269671
./model.xml	obj	R_EX_slnt_e	optimal	0.8769972144269635
./model.xml	obj	R_EX_so2_e	optimal	0.8769972144269639
./model.xml	obj	R_EX_so3_e	optimal	0.8769972144269721
./model.xml	obj	R_EX_so4_e	optimal	3.745685157577276e-15
./model.xml	obj	R_EX_spmd_e	optimal	0.8769972144269703
./model.xml	obj	R_EX_sq_e	optimal	0.8769972144269712
./model.xml	obj	R_EX_succ_e	optimal	0.8769972144269665
./model.xml	obj	R_EX_sucr_e	optimal	0.8769972144269758
./model.xml	obj	R_EX_sulfac_e	optimal	0.8769972144269705
./model.xml	obj	R_EX_tartr__D_e	optimal	0.8769972144269707
./model.xml	obj	R_EX_tartr__L_e	optimal	0.8769972144269622
./model.xml	obj	R_EX_taur_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_tcynt_e	optimal	0.8769972144269647
./model.xml	obj	R_EX_thm_e	optimal	0.8769972144269711
./model.xml	obj	R_EX_thr__L_e	optimal	0.876997214426975
./model.xml	obj	R_EX_thrp_e	optimal	0.8769972144269628
./model.xml	obj	R_EX_thym_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_thymd_e	optimal	0.876997214426971
./model.xml	obj	R_EX_tma_e	optimal	0.8769972144269702
./model.xml	obj	R_EX_tmao_e	optimal	0.8769972144269633
./model.xml	obj	R_EX_tre_e	optimal	0.8769972144269692
./model.xml	obj	R_EX_trp__L_e	optimal	0.8769972144269679
./model.xml	obj	R_EX_tsul_e	optimal	0.8769972144269736
./model.xml	obj	R_EX_ttdca_e	optimal	0.8769972144269707
./model.xml	obj	R_EX_ttdcea_e	optimal	0.8769972144269687
./model.xml	obj	R_EX_ttrcyc_e	optimal	0.8769972144269745
./model.xml	obj	R_EX_tungs_e	optimal	0.8769972144269672
./model.xml	obj	R_EX_tym_e	optimal	0.8769972144269663
./model.xml	obj	R_EX_tyr__L_e	optimal	0.8769972144269648
./model.xml	obj	R_EX_tyrp_e	optimal	0.8769972144269699
./model.xml	obj	R_EX_uacgam_e	optimal	0.8769972144269707
./model.xml	obj	R_EX_udpacgal_e	optimal	0.8769972144269662
./model.xml	obj	R_EX_udpg_e	optimal	0.8769972144269653
./model.xml	obj	R_EX_udpgal_e	optimal	0.8769972144269682
./model.xml	obj	R_EX_udpglcur_e	optimal	0.8769972144269663
./model.xml	obj	R_EX_ump_e	optimal	0.8769972144269681
./model.xml	obj	R_EX_ura_e	optimal	0.8769972144269661
./model.xml	obj	R_EX_urate_e	optimal	0.87699721442697
./model.xml	obj	R_EX_urea_e	optimal	0.8769972144269681
./model.xml	obj	R_EX_uri_e	optimal	0.8769972144269711
./model.xml	obj	R_EX_val__L_e	optimal	0.8769972144269741
./model.xml	obj	R_EX_xan_e	optimal	0.8769972144269764
./model.xml	obj	R_EX_xmp_e	optimal	0.8769972144269692
./model.xml	obj	R_EX_xtsn_e	optimal	0.8769972144269674
./model.xml	obj	R_EX_xyl__D_e	optimal	0.8769972144269625
./model.xml	obj	R_EX_xylu__L_e	optimal	0.8769972144269678
./model.xml	obj	R_EX_zn2_e	optimal	0.0
./model.xml	obj	R_F1PP	optimal	0.8769972144269653
./model.xml	obj	R_F6PA	optimal	0.8769972144269678
./model.xml	obj	R_F6PP	optimal	0.8769972144269695
./model.xml	obj	R_F6Pt6_2pp	optimal	0.8769972144269734
./model.xml	obj	R_F6Ptex	optimal	0.8769972144269701
./model.xml	obj	R_FA100ACPHi	optimal	0.8769972144269634
./model.xml	obj	R_FA120ACPHi	optimal	0.8769972144269714
./model.xml	obj	R_FA140ACPHi	optimal	0.8769972144269716
./model.xml	obj	R_FA141ACPHi	optimal	0.8769972144269645
./model.xml	obj	R_FA160ACPHi	optimal	0.8769972144186416
./model.xml	obj	R_FA161ACPHi	optimal	0.876997214426968
./model.xml	obj	R_FA80ACPHi	optimal	0.8769972144269675
./model.xml	obj	R_FACOAE100	optimal	0.8769972144269644
./model.xml	obj	R_FACOAE120	optimal	0.8766764070821504
./model.xml	obj	R_FACOAE140	optimal	0.8769972144269713
./model.xml	obj	R_FACOAE141	optimal	0.8769972144269725
./model.xml	obj	R_FACOAE160	optimal	0.8764712273643896
./model.xml	obj	R_FACOAE161	optimal	0.8763773292510826
./model.xml	obj	R_FACOAE180	optimal	0.8769972144269634
./model.xml	obj	R_FACOAE181	optimal	0.876997214426969
./model.xml	obj	R_FACOAE60	optimal	0.8769972144269689
./model.xml	obj	R_FACOAE80	optimal	0.8769972144269675
./model.xml	obj	R_FACOAL100t2pp	optimal	0.8769972144269705
./model.xml	obj	R_FACOAL120t2pp	optimal	0.8769972144269663
./model.xml	obj	R_FACOAL140t2pp	optimal	0.8769972144269679
./model.xml	obj	R_FACOAL141t2pp	optimal	0.8769972144269703
./model.xml	obj	R_FACOAL160t2pp	optimal	0.8769972144269687
./model.xml	obj	R_FACOAL161t2pp	optimal	0.8769972144269647
./model.xml	obj	R_FACOAL180t2pp	optimal	0.8769972144269733
./model.xml	obj	R_FACOAL181t2pp	optimal	0.8769972144269694
./model.xml	obj	R_FACOAL60t2pp	optimal	0.876997214426968
./model.xml	obj	R_FACOAL80t2pp	optimal	0.8769972144269693
./model.xml	obj	R_FADRx	optimal	0.8751981111051971
./model.xml	obj	R_FADRx2	optimal	0.8769972144269638
./model.xml	obj	R_FADt	optimal	0.8769972144269703
./model.xml	obj	R_FADtex	optimal	0.8769972144269738
./model.xml	obj	R_FALDH2	optimal	0.8769972144269661
./model.xml	obj	R_FALDtex	optimal	0.8769972144269661
./model.xml	obj	R_FALDtpp	optimal	0.8769972144269695
./model.xml	obj	R_FALGTHLs	optimal	0.876997214426971
./model.xml	obj	R_FBA	optimal	0.8769972144269688
./model.xml	obj	R_FBA3	optimal	0.8769972144269672
./model.xml	obj	R_FBP	optimal	0.8769972144269672
./model.xml	obj	R_FCI	optimal	0.8769972144269723
./model.xml	obj	R_FCLK	optimal	0.8769972144269687
./model.xml	obj	R_FCLPA	optimal	0.8769972144269713
./model.xml	obj	R_FCLT	optimal	2.875935581287844e-16
./model.xml	obj	R_FDH4pp	optimal	0.8769972144269715
./model.xml	obj	R_FDH5pp	optimal	0.8769972144269625
./model.xml	obj	R_FDMO	optimal	0.876997214426969
./model.xml	obj	R_FDMO2	optimal	0.8769972144269659
./model.xml	obj	R_FDMO3	optimal	0.8769972144269699
./model.xml	obj	R_FDMO4	optimal	0.8769972144269673
./model.xml	obj	R_FDMO6	optimal	0.8769972144269661
./model.xml	obj	R_FE2abcpp	optimal	0.8769972144269736
./model.xml	obj	R_FE2t2pp	optimal	0.8769972144269647
./model.xml	obj	R_FE2t3pp	optimal	0.876997214426955
./model.xml	obj	R_FE2tex	optimal	0.8769200461250546
./model.xml	obj	R_FE2tpp	optimal	0.876983968399025
./model.xml	obj	R_FE3DCITR5	optimal	0.8769972144269675
./model.xml	obj	R_FE3DCITabcpp	optimal	0.8769972144269716
./model.xml	obj	R_FE3DCITexs	optimal	0.8769972144269693
./model.xml	obj	R_FE3DCITtonex	optimal	0.8769972144269649
./model.xml	obj	R_FE3DHBZS3R	optimal	0.8769972144269411
./model.xml	obj	R_FE3DHBZStonex	optimal	0.8769972144269734
./model.xml	obj	R_FE3HOXR1	optimal	0.8769972144269623
./model.xml	obj	R_FE3HOXR2	optimal	0.8769972144269672
./model.xml	obj	R_FE3HOXR3	optimal	0.8769972144269645
./model.xml	obj	R_FE3HOXUtex	optimal	0.8769972144269672
./model.xml	obj	R_FE3HOXUtpp	optimal	0.8769972144269753
./model.xml	obj	R_FE3HOXabcpp	optimal	0.8769972144269694
./model.xml	obj	R_FE3HOXexs	optimal	0.8769972144237536
./model.xml	obj	R_FE3HOXtonex	optimal	0.8769972144269721
./model.xml	obj	R_FE3Ri	optimal	0.8769972144269637
./model.xml	obj	R_FE3abcpp	optimal	0.8769972144269659
./model.xml	obj	R_FE3tex	optimal	0.8769972144269683
./model.xml	obj	R_FECRMR1	optimal	0.8769972144269411
./model.xml	obj	R_FECRMR2	optimal	0.8769972144269625
./model.xml	obj	R_FECRMR3	optimal	0.8769972144237536
./model.xml	obj	R_FECRMUtex	optimal	0.8769972144269741
./model.xml	obj	R_FECRMUtpp	optimal	0.8769972144269758
./model.xml	obj	R_FECRMabcpp	optimal	0.8769972144269649
./model.xml	obj	R_FECRMexs	optimal	0.876997214426969
./model.xml	obj	R_FECRMtonex	optimal	0.8769972144269726
./model.xml	obj	R_FEENTERES	optimal	0.876997214426969
./model.xml	obj	R_FEENTERR1	optimal	0.8769972144269741
./model.xml	obj	R_FEENTERR2	optimal	0.8769972144269734
./model.xml	obj	R_FEENTERR3	optimal	0.8769972144269674
./model.xml	obj	R_FEENTERR4	optimal	0.8769972144269661
./model.xml	obj	R_FEENTERabcpp	optimal	0.8769972144269716
./model.xml	obj	R_FEENTERexs	optimal	0.8769972144269645
./model.xml	obj	R_FEENTERtex	optimal	0.8769972144269648
./model.xml	obj	R_FEENTERtonex	optimal	0.8769972144269662
./model.xml	obj	R_FEENTERtpp	optimal	0.8769972144269672
./model.xml	obj	R_FEOXAMR1	optimal	0.8769972144269672
./model.xml	obj	R_FEOXAMR2	optimal	0.8769972144237536
./model.xml	obj	R_FEOXAMR3	optimal	0.8769972144269705
./model.xml	obj	R_FEOXAMUtex	optimal	0.8769972144269756
./model.xml	obj	R_FEOXAMUtpp	optimal	0.8769972144269716
./model.xml	obj	R_FEOXAMabcpp	optimal	0.8769972144269674
./model.xml	obj	R_FEOXAMexs	optimal	0.8769972144269715
./model.xml	obj	R_FEOXAMtonex	optimal	0.8769972144269675
./model.xml	obj	R_FEROpp	optimal	0.8769972144269662
./model.xml	obj	R_FESD1s	optimal	0.8769778960277256
./model.xml	obj	R_FESD2s	optimal	0.8769972144269708
./model.xml	obj	R_FESR	optimal	0.8769778960277352
./model.xml	obj	R_FHL	optimal	0.8769972144269721
./model.xml	obj	R_FLDR2	optimal	0.8769972144269738
./model.xml	obj	R_FLVR	optimal	0.8769972144269759
./model.xml	obj	R_FLVRx	optimal	0.8769972144269674
./model.xml	obj	R_FMNAT	optimal	-5.864495970299514e-16
./model.xml	obj	R_FMNRx	optimal	0.8769972144269635
./model.xml	obj	R_FMNRx2	optimal	0.8769972144269721
./model.xml	obj	R_FMNt	optimal	0.876997214426975
./model.xml	obj	R_FMNtex	optimal	0.876997214426971
./model.xml	obj	R_FOMETRi	optimal	0.876997214426967
./model.xml	obj	R_FORCT	optimal	0.8769972144269679
./model.xml	obj	R_FORt2pp	optimal	0.8769972144269736
./model.xml	obj	R_FORtex	optimal	0.8769972144269634
./model.xml	obj	R_FORtppi	optimal	0.8769972144269362
./model.xml	obj	R_FRD2	optimal	0.8769972144269703
./model.xml	obj	R_FRD3	optimal	0.8769972144269627
./model.xml	obj	R_FRUK	optimal	0.8769972144269681
./model.xml	obj	R_FRULYSDG	optimal	0.8769972144269712
./model.xml	obj	R_FRULYSE	optimal	0.8769972144269661
./model.xml	obj	R_FRULYSK	optimal	0.8769972144269691
./model.xml	obj	R_FRULYSt2pp	optimal	0.8769972144269672
./model.xml	obj	R_FRULYStex	optimal	0.8769972144269683
./model.xml	obj	R_FRUURt2rpp	optimal	0.876997214426968
./model.xml	obj	R_FRUURtex	optimal	0.8769972144269734
./model.xml	obj	R_FRUpts2pp	optimal	0.8769972144269728
./model.xml	obj	R_FRUptspp	optimal	0.8769972144269661
./model.xml	obj	R_FRUtex	optimal	0.8769972144270342
./model.xml	obj	R_FTHFD	optimal	0.8769972144269675
./model.xml	obj	R_FTHFLi	optimal	0.8769972144269692
./model.xml	obj	R_FUCtex	optimal	0.8769972144269713
./model.xml	obj	R_FUCtpp	optimal	0.8769972144269687
./model.xml	obj	R_FUM	optimal	0.8031635175477544
./model.xml	obj	R_FUMt1pp	optimal	0.8769972144269675
./model.xml	obj	R_FUMt2_2pp	optimal	0.876997214426842
./model.xml	obj	R_FUMt2_3pp	optimal	0.8769972144269703
./model.xml	obj	R_FUMtex	optimal	0.8769972144269645
./model.xml	obj	R_FUSAtex	optimal	0.8769972144269721
./model.xml	obj	R_FUSAtpp	optimal	0.8769972144269704
