model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_GALURtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GALUi	0.0	optimal	0.0	5.36237720893946e-12	1.0
./model.xml	obj	R_GALabcpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GALt2pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GALtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GAM6Pt6_2pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GAMAN6Ptex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GAMptspp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GAMtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GAPD	17.105433603550036	optimal	17.105433603559685	17.10543360356127	1.0
./model.xml	obj	R_GAPP	0.0	optimal	0.0	1.4299672557171764e-11	1.0
./model.xml	obj	R_GARFT	0.39075838684895303	optimal	0.3907583868681113	0.3929096610167932	1.0
./model.xml	obj	R_GART	0.0021512741669876	optimal	0.0	0.002151274195430275	1.0
./model.xml	obj	R_GBBTNtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GCALDD	0.0	optimal	0.0	2.8599345114332985e-11	1.0
./model.xml	obj	R_GDMANE	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GDPDPK	0.0	optimal	0.0	5.3623772089394584e-12	1.0
./model.xml	obj	R_GDPMNH	0.0	optimal	0.0	1.0724754417878917e-11	1.0
./model.xml	obj	R_GDPMNP	0.0	optimal	0.0	1.0724754417878917e-11	1.0
./model.xml	obj	R_GDPTPDP	0.0	optimal	0.0	5.3623772089394584e-12	1.0
./model.xml	obj	R_GDPtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GF6PTA	0.08286571279677529	optimal	0.08286571279677529	0.08286571280750014	1.0
./model.xml	obj	R_GGGABADr	0.0	optimal	0.0	2.2578430353429373e-12	1.0
./model.xml	obj	R_GGGABAH	0.0	optimal	0.0	2.2578430353429373e-12	1.0
./model.xml	obj	R_GGPTRCO	0.0	optimal	0.0	2.2578430353429373e-12	1.0
./model.xml	obj	R_GGPTRCS	0.0	optimal	0.0	2.2578430353429373e-12	1.0
./model.xml	obj	R_GHBDHx	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GHMT2r	0.978318895102776	optimal	0.978318895112464	0.9783188951455679	1.0
./model.xml	obj	R_GK1	0.21331027847064027	optimal	0.2133102784706425	0.23625778759400992	1.0
./model.xml	obj	R_GLBRAN2	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_GLCATr	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCDpp	0.0	optimal	0.0	1.0724754417878959e-11	1.0
./model.xml	obj	R_GLCNt2rpp	0.0	optimal	3.2479962742574367e-13	1.0724754417878959e-11	1.0
./model.xml	obj	R_GLCNtex	0.0	optimal	3.2479962742574367e-13	0.0	1.0
./model.xml	obj	R_GLCP	0.0	optimal	0.0	1.0724754417878918e-11	1.0
./model.xml	obj	R_GLCP2	0.0	optimal	0.0	1.0724754417878918e-11	1.0
./model.xml	obj	R_GLCRAL	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCRD	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCRt2rpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCRtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCS1	0.0	optimal	0.0	1.0724754417878918e-11	1.0
./model.xml	obj	R_GLCTR1	0.0	optimal	0.0	1.1397794163216967e-14	1.0
./model.xml	obj	R_GLCTR2	0.0	optimal	0.0	1.1397794163216967e-14	1.0
./model.xml	obj	R_GLCTR3	0.0	optimal	0.0	1.1397794163216967e-14	1.0
./model.xml	obj	R_GLCUR1Ptex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCURt2rpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCURtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLCabcpp	0.0	optimal	0.0	1.0724754417878922e-11	1.0
./model.xml	obj	R_GLCptspp	10.0	optimal	10.000000000028582	10.0	1.0
./model.xml	obj	R_GLCt2pp	0.0	optimal	0.0	4.28990176715157e-11	1.0
./model.xml	obj	R_GLCtex_copy1	10.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_GLCtex_copy2	0.0	optimal	-989.9999999999997	10.0	1.0
./model.xml	obj	R_GLDBRAN2	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_GLGC	0.0	optimal	0.0	1.0724754417878918e-11	1.0
./model.xml	obj	R_GLNS	1.3737784255196588	optimal	1.373778425519862	1.3737784255301568	1.0
./model.xml	obj	R_GLNabcpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLNtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLTPD	0.0	optimal	2.7749871081034394e-13	0.0	1.0
./model.xml	obj	R_GLU5K	0.19386461923515327	optimal	0.19386461923511433	0.1938646192450289	1.0
./model.xml	obj	R_GLUABUTt7pp	0.0	optimal	0.0	1000.000000000003	1.0
./model.xml	obj	R_GLUCYS	0.0	optimal	0.0	2.91605020633539e-12	1.0
./model.xml	obj	R_GLUDC	0.0	optimal	0.0	1.6524284502567126e-11	1.0
./model.xml	obj	R_GLUDy	-7.4994947821388624	optimal	-7.499494782110691	-7.499494782121909	1.0
./model.xml	obj	R_GLUN	0.0	optimal	0.0	1.2392703316546978e-11	1.0
./model.xml	obj	R_GLUNpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLUPRT	0.39290966101594066	optimal	0.3929096610160458	0.3929096610169532	1.0
./model.xml	obj	R_GLUR	-0.024369998594496567	optimal	-0.024369998593967265	-0.024369998594496567	1.0
./model.xml	obj	R_GLUSy	0.0	optimal	0.0	1.239270331654698e-11	1.0
./model.xml	obj	R_GLUTRR	0.0031291260610754193	optimal	0.0031291260610754193	0.003129126061645199	1.0
./model.xml	obj	R_GLUTRS	0.0031291260610754193	optimal	0.0031291260610754193	0.003129126061645199	1.0
./model.xml	obj	R_GLUabcpp	0.0	optimal	0.0	1.6523604422062514e-11	1.0
./model.xml	obj	R_GLUt2rpp	0.0	optimal	-1000.0	3.183231456205249e-12	1.0
./model.xml	obj	R_GLUt4pp	0.0	optimal	0.0	1000.000000000003	1.0
./model.xml	obj	R_GLUtex	0.0	optimal	6.351637158547865e-13	0.0	1.0
./model.xml	obj	R_GLXCL	0.0	optimal	0.0	6.1963516582733556e-12	1.0
./model.xml	obj	R_GLYALDtex	0.0	optimal	8.794574527220124e-13	0.0	1.0
./model.xml	obj	R_GLYALDtpp	0.0	optimal	8.794574527220124e-13	0.0	1.0
./model.xml	obj	R_GLYAT	0.0	optimal	3.9766771775256086e-12	4.957081326618593e-11	1.0
./model.xml	obj	R_GLYBabcpp	0.0	optimal	0.0	9.9141626532376e-12	1.0
./model.xml	obj	R_GLYBt2pp	0.0	optimal	0.0	2.478540663309397e-11	1.0
./model.xml	obj	R_GLYBt3pp	0.0	optimal	3.810982295128717e-12	2.478540663309397e-11	1.0
./model.xml	obj	R_GLYBtex	0.0	optimal	0.0	3.098175829136777e-12	1.0
./model.xml	obj	R_GLYC2Pabcpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLYC2Ptex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GLYC3Pabcpp	0.0	optimal	0.0	1.598599222682412e-12	1.0
./model.xml	obj	R_GLYC3Pt6pp	0.0	optimal	0.0	2.6605864713688096e-12	1.0
./model.xml	obj	R_GLYC3Ptex	0.0	optimal	4.997558781550107e-13	0.0	1.0
./model.xml	obj	R_GLYCAt2rpp	0.0	optimal	1.1178916870781776e-12	0.0	1.0
./model.xml	obj	R_GLYCAtex	0.0	optimal	1.1178916870781776e-12	0.0	1.0
./model.xml	obj	R_GLYCDx	0.0	optimal	0.0	1.862687781795095e-11	1.0
./model.xml	obj	R_GLYCK	0.0	optimal	0.0	1.862687781795101e-11	1.0
./model.xml	obj	R_GLYCK2	0.0	optimal	0.0	1.862687781795101e-11	1.0
./model.xml	obj	R_GLYCL	0.04754070349827765	optimal	0.047540703513628824	0.04754070357271267	1.0
./model.xml	obj	R_GLYCLTDx	0.0	optimal	0.0	2.4835837090601328e-11	1.0
./model.xml	obj	R_GLYCLTDy	0.0	optimal	0.0	1.8626877817951e-11	1.0
./model.xml	obj	R_GLYCLTt2rpp	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_GLYCLTt4pp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_GLYCLTtex	0.0	optimal	1.833342366808213e-12	0.0	1.0
./model.xml	obj	R_GLYCTO2	0.0	optimal	0.0	2.4471091819577812e-11	1.0
./model.xml	obj	R_GLYCTO3	0.0	optimal	0.0	2.4471091819577812e-11	1.0
./model.xml	obj	R_GLYCTO4	0.0	optimal	0.0	2.4471091819577812e-11	1.0
./model.xml	obj	R_GLYCtex	0.0	optimal	8.184564137536658e-13	0.0	1.0
./model.xml	obj	R_GLYCtpp	0.0	optimal	2.2928883700492697e-12	1.3104223512607851e-12	1.0
./model.xml	obj	R_GLYK	1.942890293094024e-16	optimal	0.0	2.447109181957776e-11	1.0
./model.xml	obj	R_GLYOX	0.0	optimal	0.0	1.1294350070574358e-11	1.0
./model.xml	obj	R_GLYOX3	0.0	optimal	0.0	1.1294350070574338e-11	1.0
./model.xml	obj	R_GLYt2pp	0.0	optimal	0.0	7.341327545873347e-11	1.0
./model.xml	obj	R_GLYt4pp	0.0	optimal	0.0	7.51469997339882e-11	1.0
./model.xml	obj	R_GLYtex	0.0	optimal	1.7982383371594345e-12	0.0	1.0
./model.xml	obj	R_GLYtpp	0.0	optimal	0.0	7.510436716984251e-11	1.0
./model.xml	obj	R_GMAND	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GMHEPAT	0.0	optimal	0.0	7.980989271591549e-14	1.0
./model.xml	obj	R_GMHEPK	0.0	optimal	0.0	7.980989271591549e-14	1.0
./model.xml	obj	R_GMHEPPA	0.0	optimal	0.0	7.980989271591549e-14	1.0
./model.xml	obj	R_GMPR	0.0	optimal	0.0	8.349666637109775e-12	1.0
./model.xml	obj	R_GMPS	0.21331027847064027	optimal	0.2133102784821061	0.2133102784789388	1.0
./model.xml	obj	R_GMPS2	0.0	optimal	0.0	1.8786749933497052e-11	1.0
./model.xml	obj	R_GMPtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GND	2.3553662197941017	optimal	2.3553662198224115	2.355366219836509	1.0
./model.xml	obj	R_GNK	0.0	optimal	5.660124467568575e-13	1.818989403545851e-11	1.0
./model.xml	obj	R_GNP	0.0	optimal	0.0	1.8189894035458445e-11	1.0
./model.xml	obj	R_GOFUCR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GP4GH	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GPDDA1	0.0	optimal	0.0	1.4551915228366808e-11	1.0
./model.xml	obj	R_GPDDA1pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GPDDA2	0.0	optimal	0.0	1.9919059282643114e-12	1.0
./model.xml	obj	R_GPDDA2pp	0.0	optimal	-2.7610131682735413e-30	1.8614926712465944e-12	1.0
./model.xml	obj	R_GPDDA3	0.0	optimal	0.0	2.0956250244906647e-12	1.0
./model.xml	obj	R_GPDDA3pp	0.0	optimal	0.0	2.263636626866496e-28	1.0
./model.xml	obj	R_GPDDA4	0.0	optimal	0.0	5.156486349022786e-13	1.0
./model.xml	obj	R_GPDDA4pp	0.0	optimal	0.0	4.297812106202071e-13	1.0
./model.xml	obj	R_GPDDA5	0.0	optimal	0.0	6.654676809603191e-13	1.0
./model.xml	obj	R_GPDDA5pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GRTT	0.00024380522561069648	optimal	0.00024380522561069743	0.00024380522561071597	1.0
./model.xml	obj	R_GRXR	0.0	optimal	0.0	0.2170410246415161	1.0
./model.xml	obj	R_GSNK	0.0	optimal	0.0	0.0229475091178534	1.0
./model.xml	obj	R_GSNt2pp	0.0	optimal	0.0	1.0314749054884932e-11	1.0
./model.xml	obj	R_GSNt3pp	0.0	optimal	0.0	1.0314749054884932e-11	1.0
./model.xml	obj	R_GSNtex	0.0	optimal	4.4780498753560494e-13	0.0	1.0
./model.xml	obj	R_GSPMDA	0.0	optimal	0.0	5.157374527442498e-12	1.0
./model.xml	obj	R_GSPMDS	0.0	optimal	0.0	5.157374527442498e-12	1.0
./model.xml	obj	R_GTHOXtex	0.0	optimal	2.043052375778871e-13	0.0	1.0
./model.xml	obj	R_GTHOr	0.0	optimal	0.0	0.2170410246415161	1.0
./model.xml	obj	R_GTHPi	0.0	optimal	0.0	1.7191248424808234e-12	1.0
./model.xml	obj	R_GTHRDHpp	0.0	optimal	4.086104751557742e-13	1.213499888809996e-12	1.0
./model.xml	obj	R_GTHRDabc2pp	0.0	optimal	1.625337358162049e-17	2.578687263721249e-12	1.0
./model.xml	obj	R_GTHRDabcpp	0.0	optimal	0.0	2.578687263721249e-12	1.0
./model.xml	obj	R_GTHRDtex	0.0	optimal	3.666504752620272e-13	0.0	1.0
./model.xml	obj	R_GTHS	0.0	optimal	0.0	1.213499888809996e-12	1.0
./model.xml	obj	R_GTPCI	0.0005867111364494249	optimal	0.0005867111364517008	0.0005867111364517276	1.0
./model.xml	obj	R_GTPCII2	0.0003911407576345013	optimal	0.0003911407576344672	0.0003911407576720418	1.0
./model.xml	obj	R_GTPDPDP	0.0	optimal	0.0	2.5770041665134504e-12	1.0
./model.xml	obj	R_GTPDPK	0.0	optimal	0.0	3.8655062497701755e-12	1.0
./model.xml	obj	R_GTPHs	0.0	optimal	0.0	1.9327531248850877e-12	1.0
./model.xml	obj	R_GTPtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GUACYC	0.0	optimal	0.0	3.8655062497701755e-12	1.0
./model.xml	obj	R_GUAD	0.0	optimal	0.0	2.5770041665134504e-12	1.0
./model.xml	obj	R_GUAPRT	0.0	optimal	0.0	7.731012499540351e-12	1.0
./model.xml	obj	R_GUAt2pp	0.0	optimal	0.0	3.092404999816122e-11	1.0
./model.xml	obj	R_GUAtex	0.0	optimal	9.088487538313282e-13	0.0	1.0
./model.xml	obj	R_GUAtpp	0.0	optimal	7.498002219108462e-11	0.0	1.0
./model.xml	obj	R_GUI1	0.0	optimal	9.612823357831354e-13	0.0	1.0
./model.xml	obj	R_GUI2	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_GUR1PPpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_H2O2tex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_H2Otex	-47.16236480869439	optimal	-547.1553220825589	-47.162364808687926	1.0
./model.xml	obj	R_H2Otpp	-47.16236480869439	optimal	-47.162364808675335	-47.16236480871852	1.0
./model.xml	obj	R_H2SO	0.0	optimal	0.0	-2.4680272293446235e-12	1.0
./model.xml	obj	R_H2St1pp	0.0	optimal	0.0	-2.5205384469902545e-12	1.0
./model.xml	obj	R_H2Stex	0.0	optimal	1.6364687382974813e-12	3.3514839479687635e-28	1.0
./model.xml	obj	R_H2tex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_H2tpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HACD1	0.3121057686702691	optimal	0.3121057686747935	0.3121057686692651	1.0
./model.xml	obj	R_HACD2	0.3121057686702691	optimal	0.3121057686747935	0.3121057686692651	1.0
./model.xml	obj	R_HACD3	0.3121057686702691	optimal	0.3121057686747935	0.31210576866996215	1.0
./model.xml	obj	R_HACD4	0.3121057686702691	optimal	0.3121057686779605	0.31210576866996215	1.0
./model.xml	obj	R_HACD5	0.3121057686702691	optimal	0.31210576868565193	0.31210576866996215	1.0
./model.xml	obj	R_HACD6	0.2438543374547048	optimal	0.2438543374623962	0.24385433745465368	1.0
./model.xml	obj	R_HACD7	0.2438543374547048	optimal	0.24385433747007385	0.24385433745467383	1.0
./model.xml	obj	R_HACD8	0.0	optimal	1.5369039374490967e-11	-5.600305796705785e-15	1.0
./model.xml	obj	R_HADPCOADH3	0.0	optimal	6.350842716731794e-13	0.0	1.0
./model.xml	obj	R_HBZOPT	0.0001955703788172137	optimal	0.0001955703788172336	0.00019557037881718796	1.0
./model.xml	obj	R_HCINNMt2rpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HCINNMtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HCO3E	0.4609707838359743	optimal	0.46097078383662604	0.46097078380177436	1.0
./model.xml	obj	R_HCYSMT	0.0	optimal	0.0	-6.581402089977928e-12	1.0
./model.xml	obj	R_HCYSMT2	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HDCAtexi	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HDCEAtexi	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HEMEOS	0.0	optimal	0.0	-2.56831364427547e-17	1.0
./model.xml	obj	R_HEPK1	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HEPK2	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HEPT1	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HEPT2	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HEPT3	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HEPT4	0.0	optimal	0.0	-3.147482274812319e-14	1.0
./model.xml	obj	R_HETZK	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HEX1	0.0	optimal	0.0	-1.1846523761960273e-10	1.0
./model.xml	obj	R_HEX4	0.0	optimal	0.0	-2.961630940490069e-11	1.0
./model.xml	obj	R_HEX7	0.0	optimal	0.0	-1.1846523761960273e-10	1.0
./model.xml	obj	R_HEXt2rpp	0.0	optimal	9.605649609056833e-12	0.0	1.0
./model.xml	obj	R_HG2abcpp	0.0	optimal	0.0	-3.9488412539867574e-11	1.0
./model.xml	obj	R_HG2t3pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HG2tex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HISTD	0.08308496210038203	optimal	0.08308496210038203	0.0830849620993474	1.0
./model.xml	obj	R_HISTP	0.08308496210038203	optimal	0.08308496210038203	0.0830849620993474	1.0
./model.xml	obj	R_HISabcpp	0.0	optimal	0.0	-3.9488412539867736e-11	1.0
./model.xml	obj	R_HISt2rpp	0.0	optimal	1.0068465915406212e-10	0.0	1.0
./model.xml	obj	R_HIStex	0.0	optimal	2.638026004036564e-12	0.0	1.0
./model.xml	obj	R_HKNDDH	0.0	optimal	2.538268718169638e-12	0.0	1.0
./model.xml	obj	R_HKNTDH	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HMBS	0.0003911407576344274	optimal	0.0003911407576344274	0.00039114075746421873	1.0
./model.xml	obj	R_HMPK1	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HOMt2pp	0.0	optimal	0.0	-1.668524473515535e-12	1.0
./model.xml	obj	R_HOMtex	0.0	optimal	4.254281372706856e-12	0.0	1.0
./model.xml	obj	R_HOPNTAL	0.0	optimal	2.6265563257581465e-12	0.0	1.0
./model.xml	obj	R_HPACOAT	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HPPK2	0.0005867111364494249	optimal	0.0005867111364515898	0.0005867111364515981	1.0
./model.xml	obj	R_HPPPNDO	0.0	optimal	2.538268718169638e-12	0.0	1.0
./model.xml	obj	R_HPPPNt2rpp	0.0	optimal	2.538268718169638e-12	0.0	1.0
./model.xml	obj	R_HPPPNtex	0.0	optimal	2.538268718169638e-12	0.0	1.0
./model.xml	obj	R_HPYRI	0.0	optimal	-1000.0	-3.387867764104158e-11	1.0
./model.xml	obj	R_HPYRP	0.0	optimal	0.0	-3.391154024257051e-11	1.0
./model.xml	obj	R_HPYRRx	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_HPYRRy	0.0	optimal	0.0	-1.3569660950452143e-10	1.0
./model.xml	obj	R_HSDy	-0.6122554343162554	optimal	-0.6122554342917321	-0.6122554343162561	1.0
./model.xml	obj	R_HSK	0.4772759160465865	optimal	0.4772759160465864	0.4772759160347867	1.0
./model.xml	obj	R_HSST	0.13497951826966895	optimal	0.13497951826969168	0.13497951826879628	1.0
./model.xml	obj	R_HSTPT	0.08308496210038203	optimal	0.08308496210038203	0.08308496209919691	1.0
./model.xml	obj	R_HXAND	0.0	optimal	0.0	-1.696207618806485e-11	1.0
./model.xml	obj	R_HXAtex	0.0	optimal	2.392142790223699e-12	0.0	1.0
./model.xml	obj	R_HXCT	0.0	optimal	0.0	-3.3924152376130033e-11	1.0
./model.xml	obj	R_HXPRT	0.0	optimal	0.0	-1.6962076188064852e-11	1.0
./model.xml	obj	R_HYD1pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HYD2pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HYD3pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_HYPOE	0.0	optimal	0.0	-3.39241523761297e-11	1.0
./model.xml	obj	R_HYXNtex	0.0	optimal	3.340575546208103e-12	0.0	1.0
./model.xml	obj	R_HYXNtpp	0.0	optimal	3.340575546208103e-12	0.0	1.0
./model.xml	obj	R_Htex	-8.05820032804352	optimal	-8.058200327954676	991.9277142196898	1.0
./model.xml	obj	R_I2FE2SR	1.7539944288539345e-06	optimal	1.7541355681707618e-06	1.7539942370566066e-06	1.0
./model.xml	obj	R_I2FE2SS	0.0002508212033261126	optimal	0.00025082127389577133	0.0002508212033260761	1.0
./model.xml	obj	R_I2FE2SS2	0.00022801927575101148	optimal	0.00022801931103584095	0.0002280192757509783	1.0
./model.xml	obj	R_I2FE2ST	2.455592200395508e-05	optimal	2.455599257361349e-05	2.4555922003951507e-05	1.0
./model.xml	obj	R_I4FE4SR	0.00022801927575101148	optimal	0.00022801931103584095	0.0002280192757509783	1.0
./model.xml	obj	R_I4FE4ST	0.00022801927575101148	optimal	0.00022801931103584095	0.0002280192757509783	1.0
./model.xml	obj	R_ICDHyr	6.913003110880897	optimal	6.913003111213331	6.913003110839114	1.0
./model.xml	obj	R_ICHORS_copy1	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ICHORS_copy2	0.0	optimal	-1000.0	-7.398037439924672e-13	1.0
./model.xml	obj	R_ICHORT	0.0	optimal	0.0	-7.398037439924672e-13	1.0
./model.xml	obj	R_ICL	0.0	optimal	0.0	-1.2860255083069255e-10	1.0
./model.xml	obj	R_ICYSDS	0.0011550053314003158	optimal	0.0011550054726967574	0.0011550053308236228	1.0
./model.xml	obj	R_IDOND	0.0	optimal	2.823616340741328e-10	-1.39785381337707e-12	1.0
./model.xml	obj	R_IDOND2	0.0	optimal	0.0	-8.590461675339718e-12	1.0
./model.xml	obj	R_IDONt2rpp	0.0	optimal	3.069148196457993e-12	0.0	1.0
./model.xml	obj	R_IDONtex	0.0	optimal	3.069148196457993e-12	0.0	1.0
./model.xml	obj	R_IG3PS	0.08308496210038203	optimal	0.08308496210038203	0.08308496210030701	1.0
./model.xml	obj	R_IGPDH	0.08308496210038203	optimal	0.08308496210038203	0.08308496210030701	1.0
./model.xml	obj	R_IGPS	0.049851152659672104	optimal	0.049851152659672104	0.04985115265962127	1.0
./model.xml	obj	R_ILETA	-0.25479312371025237	optimal	-0.2547931237080114	-0.25479312371025237	1.0
./model.xml	obj	R_ILEabcpp	0.0	optimal	0.0	-1.7180923350679203e-12	1.0
./model.xml	obj	R_ILEt2rpp	0.0	optimal	0.0	-4.2952308376697975e-12	1.0
./model.xml	obj	R_ILEt3pp	0.0	optimal	0.0	-4.2952308376697975e-12	1.0
./model.xml	obj	R_ILEtex	0.0	optimal	2.2409653497947243e-12	0.0	1.0
./model.xml	obj	R_IMPC	-0.4757990527375055	optimal	-0.47579905273263556	-0.47579905273771383	1.0
./model.xml	obj	R_IMPD	0.21331027847064027	optimal	0.2133102785059376	0.21331027846963466	1.0
./model.xml	obj	R_IMPtex	0.0	optimal	1.6857410989500613e-12	0.0	1.0
./model.xml	obj	R_INDOLEt2pp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_INDOLEt2rpp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_INDOLEtex	0.0	optimal	1.6707788998469545e-12	0.0	1.0
./model.xml	obj	R_INOSTO	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_INOSTt4pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_INSH	0.0	optimal	0.0	-2.1476154188348963e-12	1.0
./model.xml	obj	R_INSK	0.0	optimal	0.0	-2.1476154188348963e-12	1.0
./model.xml	obj	R_INSTtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_INSt2pp	0.0	optimal	0.0	-4.295230837669798e-12	1.0
./model.xml	obj	R_INSt3pp	0.0	optimal	0.0	-4.295230837669798e-12	1.0
./model.xml	obj	R_INStex	0.0	optimal	1.6658503485199722e-12	0.0	1.0
./model.xml	obj	R_IPDDI	0.0	optimal	-0.0018513411196539212	0.00024380522561068954	1.0
./model.xml	obj	R_IPDPS	0.0018513411196553235	optimal	0.0	0.002095146345265975	1.0
./model.xml	obj	R_IPMD	0.395114432012996	optimal	0.395114432012996	0.3951144320129213	1.0
./model.xml	obj	R_IPPMIa	-0.395114432012996	optimal	-0.39511443201054053	-0.395114432012996	1.0
./model.xml	obj	R_IPPMIb	-0.395114432012996	optimal	-0.39511443201054053	-0.395114432012996	1.0
./model.xml	obj	R_IPPS	0.395114432012996	optimal	0.395114432012996	0.3951144320129213	1.0
./model.xml	obj	R_ISETACabcpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ISETACtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_K2L4Aabcpp	0.017062857803891076	optimal	0.017062857803891076	0.01706285780389092	1.0
./model.xml	obj	R_K2L4Aabctex	0.017062857803891076	optimal	0.017062857803891076	0.01706285780389092	1.0
./model.xml	obj	R_KARA1	-0.7668174233868661	optimal	-0.7668174233837948	-0.7668174233868528	1.0
./model.xml	obj	R_KARA2	0.25479312371025237	optimal	0.25479312371025237	0.25479312371018525	1.0
./model.xml	obj	R_KAS14	0.0	optimal	0.0	-5.053212750199783e-13	1.0
./model.xml	obj	R_KAS15	0.0	optimal	0.0	-5.053212750199783e-13	1.0
./model.xml	obj	R_KDOCT2	0.03412571560778215	optimal	0.03412571560778213	0.034125715607774734	1.0
./model.xml	obj	R_KDOPP	0.03412571560778215	optimal	0.03412571560778213	0.034125715607774734	1.0
./model.xml	obj	R_KDOPS	0.03412571560778215	optimal	0.03412571560778213	0.034125715607774734	1.0
./model.xml	obj	R_KDUI	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_KG6PDC	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_Kabcpp	0.0	optimal	0.0	-2.8635797436985866e-12	1.0
./model.xml	obj	R_Kt2pp	0.17118371727564272	optimal	0.1711837173697636	0.17118371727134768	1.0
./model.xml	obj	R_Kt3pp	0.0	optimal	0.0	-4.295369615547877e-12	1.0
./model.xml	obj	R_Ktex	0.17118371727564272	optimal	0.17118371727564305	0.17118371727564147	1.0
./model.xml	obj	R_LA4NTpp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_LACZ	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_LACZpp	0.0	optimal	0.0	0.0	1.0
