#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	R_LYSabcpp	L-lysine transport via ABC system (periplasm)	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Lysine[p] => H+[c] + ADP C10H12N5O10P2[c] + Phosphate[c] + L-Lysine[c]	3.6.3.21	G_b2308 and G_b2306 and G_b2310 and G_b2307	0	1000			bigg.reaction/LYSabcpp;biocyc/META:ABC-3-RXN;metanetx.reaction/MNXR101265;rhea/29887#1;rhea/29888#1;rhea/29890#1;rhea/29889#1;seed.reaction/rxn05151;seed.reaction/rxn08853;sbo/SBO:0000185					
	R_COBALT2tex	Cobalt (Co+2) transport via diffusion (extracellular to periplasm)	Co2+[e] <=> Co2+[p]		G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000	1000			bigg.reaction/COBALT2tex;biocyc/META:TRANS-RXN-141A;metanetx.reaction/MNXR96821;rhea/28579;rhea/28580;rhea/28581;rhea/28578;sabiork/12148;seed.reaction/rxn08241;seed.reaction/rxn08242;seed.reaction/rxn10474;sbo/SBO:0000185					
	R_LCTSt3ipp	Lactose transport via proton aniport (periplasm)	Lactose C12H22O11[c] + H+[p] => H+[c] + Lactose C12H22O11[p]		G_b1528 or G_b2170 or G_b0070	0	1000			bigg.reaction/LCTSt3ipp;metanetx.reaction/MNXR101026;rhea/28864;rhea/28866;rhea/28865;rhea/28863;seed.reaction/rxn08779;sbo/SBO:0000185					
	R_PPK2	Polyphosphate kinase	ATP C10H12N5O13P3[c] + Diphosphate[c] => Inorganic triphosphate[c] + ADP C10H12N5O10P2[c]		G_b2501	0	1000			bigg.reaction/PPK2;sbo/SBO:0000176					
	R_ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	H+[p] + L-Arabinose[c] => H+[c] + L-Arabinose[p]		G_b1528	0	1000			bigg.reaction/ARBt3ipp;biocyc/META:TRANS-RXN-40;metanetx.reaction/MNXR95937;sbo/SBO:0000185					
	R_14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	1,4-alpha-D-glucan[p] + ATP C10H12N5O13P3[c] + H2O H2O[c] => H+[c] + ADP C10H12N5O10P2[c] + Phosphate[c] + 1,4-alpha-D-glucan[c]		G_b4032 and G_b4034 and G_b4035 and G_b4033	0	1000			bigg.reaction/14GLUCANabcpp;metanetx.reaction/MNXR94693;sbo/SBO:0000185					
	R_14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	1,4-alpha-D-glucan[e] => 1,4-alpha-D-glucan[p]	2.4.1.161	G_b4036	0	1000			bigg.reaction/14GLUCANtexi;metanetx.reaction/MNXR94694;sbo/SBO:0000185					
	R_DINStex	Deoxyinosine transport via diffusion (extracellular to periplasm)	Deoxyinosine[e] <=> Deoxyinosine[p]		G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000	1000			bigg.reaction/DINStex;metanetx.reaction/MNXR97466;seed.reaction/rxn08344;sbo/SBO:0000185					
	R_DHPTPE	Dihydroneopterin triphosphate 2'-epimerase	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate[c] <=> Dihydromonapterin-triphosphate[c]	5.1.99.d	G_b2303	-1000	1000			bigg.reaction/DHPTPE;metanetx.reaction/MNXR142300;seed.reaction/rxn08341;sbo/SBO:0000176					
	R_PPDOy	Propane-1,2-diol:NADP+ 1-oxidoreductase	H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] + D-Lactaldehyde[c] => (R)-Propane-1,2-diol[c] + Nicotinamide adenine dinucleotide phosphate[c]	1.1.1	G_b0325	0	1000			bigg.reaction/PPDOy;biocyc/META:RXN-15743;metanetx.reaction/MNXR103108;sbo/SBO:0000176					
	R_FALGTHLs	Formaldehyde glutathione ligase (spontaneous)	Reduced glutathione[c] + Formaldehyde[c] <=> Hydroxymethylglutathione[c]	4.4.1.22	G_s0001	-1000	1000			bigg.reaction/FALGTHLs;biocyc/META:RXN-2961;kegg.reaction/R06982;metanetx.reaction/MNXR99239;rhea/22488;rhea/22490;rhea/22491;rhea/22489;sabiork/7488;seed.reaction/rxn08463;seed.reaction/rxn04791;sbo/SBO:0000176					
	R_NTD12pp	5'-nucleotidase (dIMP) (periplasm)	H2O H2O[p] + DIMP C10H12N4O7P[p] => Deoxyinosine[p] + Phosphate[p]		G_b0480 or G_b4055	0	1000			bigg.reaction/NTD12pp;metanetx.reaction/MNXR102031;rhea/29386;rhea/29384;rhea/29383;rhea/29385;sabiork/11288;seed.reaction/rxn09010;sbo/SBO:0000176					
	R_PPA2	Inorganic triphosphatase	Inorganic triphosphate[c] + H2O H2O[c] => H+[c] + Phosphate[c] + Diphosphate[c]	3.6.1.25	G_b2502 or G_b2744	0	1000			bigg.reaction/PPA2;biocyc/META:TRIPHOSPHATASE-RXN;kegg.reaction/R00138;metanetx.reaction/MNXR103069;rhea/14158;rhea/14160;rhea/14157;rhea/14159;sabiork/707;seed.reaction/rxn00106;sbo/SBO:0000176					
	R_DIMPtex	DIMP transport via diffusion (extracellular to periplasm)	DIMP C10H12N4O7P[e] <=> DIMP C10H12N4O7P[p]		G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000	1000			bigg.reaction/DIMPtex;metanetx.reaction/MNXR97463;seed.reaction/rxn08342;sbo/SBO:0000185					
	R_EX_hdca_e	Hexadecanoate (n-C16:0) exchange	Hexadecanoate (n-C16:0)[e] => 			0	1000			bigg.reaction/EX_hdca_e;metanetx.reaction/MNXR99101;rhea/45257;rhea/45256;rhea/45258;rhea/45259;seed.reaction/rxn08704;seed.reaction/rxn09848;seed.reaction/rxn09676;sbo/SBO:0000627					
	R_EX_glcr_e	D-Glucarate exchange	D-Glucarate[e] => 			0	1000			bigg.reaction/EX_glcr_e;biocyc/META:TRANS-RXN0-204;metanetx.reaction/MNXR100222;rhea/28477;rhea/28476;rhea/28474;rhea/28475;seed.reaction/rxn12442;seed.reaction/rxn08614;sbo/SBO:0000627					
	R_GNK	Gluconokinase	ATP C10H12N5O13P3[c] + D-Gluconate[c] => H+[c] + ADP C10H12N5O10P2[c] + 6-Phospho-D-gluconate[c]	2.7.1.12	G_b3437 or G_b4268	0	1000			bigg.reaction/GNK;biocyc/META:GLUCONOKIN-RXN;kegg.reaction/R01737;metanetx.reaction/MNXR100390;rhea/19434;rhea/19436;rhea/19433;rhea/19435;sabiork/1845;seed.reaction/rxn01275;sbo/SBO:0000176					
	R_HMBS	Hydroxymethylbilane synthase	H2O H2O[c] + 4 Porphobilinogen[c] => 4 Ammonium[c] + Hydroxymethylbilane[c]	2.5.1.61;4.3.1.8	G_b3805	0	1000			bigg.reaction/HMBS;biocyc/META:OHMETHYLBILANESYN-RXN;kegg.reaction/R00084;metanetx.reaction/MNXR100658;reactome.reaction/R-GGA-421439;reactome.reaction/R-XTR-189406;reactome.reaction/R-DRE-189406;reactome.reaction/R-BTA-189406;reactome.reaction/R-GGA-189406;reactome.reaction/R-MMU-189406;reactome.reaction/R-OSA-189406;reactome.reaction/R-PFA-189406;reactome.reaction/R-SSC-189406;reactome.reaction/R-SPO-189406;reactome.reaction/R-DDI-189406;reactome.reaction/R-DME-189406;reactome.reaction/R-SCE-189406;reactome.reaction/R-HSA-189406;reactome.reaction/R-RNO-189406;reactome.reaction/R-CFA-189406;reactome.reaction/R-ATH-189406;reactome.reaction/R-TGU-189406;rhea/13187;rhea/13186;rhea/13185;rhea/13188;sabiork/669;seed.reaction/rxn00060;sbo/SBO:0000176					
	R_3NTD7pp	3'-nucleotidase (AMP) (periplasm)	H2O H2O[p] + 3  AMP C10H12N5O7P[p] => Adenosine[p] + Phosphate[p]	3.1.3.6	G_b4213 or G_b0383	0	1000			bigg.reaction/3NTD7pp;biocyc/META:RXN-14126;kegg.reaction/R01562;metanetx.reaction/MNXR94935;rhea/27901;rhea/27899;rhea/27898;rhea/27900;sabiork/305;seed.reaction/rxn01139;sbo/SBO:0000176					
	R_DMStex	Dimethyl sulfide transport via diffusion (extracellular to periplasm)	Dimethyl sulfide[e] <=> Dimethyl sulfide[p]		G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000	1000			bigg.reaction/DMStex;metanetx.reaction/MNXR97534;seed.reaction/rxn08359;seed.reaction/rxn10500;sbo/SBO:0000185					
	R_3NTD4pp	3'-nucleotidase (CMP) (periplasm)	H2O H2O[p] + 3  CMP C9H12N3O8P[p] => Cytidine[p] + Phosphate[p]	3.1.3.6	G_b4213 or G_b0383 or G_b0383	0	1000			bigg.reaction/3NTD4pp;biocyc/META:RXN-14090;kegg.reaction/R02370;metanetx.reaction/MNXR94934;rhea/27895;rhea/27897;rhea/27896;rhea/27894;sabiork/508;seed.reaction/rxn01704;sbo/SBO:0000176					
	R_3NTD2pp	3'-nucleotidase (UMP) (periplasm)	H2O H2O[p] + 3  UMP C9H11N2O9P[p] => Uridine[p] + Phosphate[p]	3.1.3.6	G_b4213 or G_b0383	0	1000			bigg.reaction/3NTD2pp;biocyc/META:RXN-14115;kegg.reaction/R01877;metanetx.reaction/MNXR94932;rhea/27891;rhea/27890;rhea/27892;rhea/27893;sabiork/487;seed.reaction/rxn01367;sbo/SBO:0000176					
	R_3NTD9pp	3'-nucleotidase (GMP) (periplasm)	H2O H2O[p] + Guanosine 3  phosphate C10H12N5O8P[p] => Guanosine[p] + Phosphate[p]	3.1.3.6	G_b4213 or G_b0383	0	1000			bigg.reaction/3NTD9pp;biocyc/META:RXN-14124;kegg.reaction/R02148;metanetx.reaction/MNXR94936;rhea/27864;rhea/27865;rhea/27862;rhea/27863;sabiork/309;seed.reaction/rxn01549;sbo/SBO:0000176					
	R_RMK	Rhamnulokinase	ATP C10H12N5O13P3[c] + L-Rhamnulose[c] => H+[c] + ADP C10H12N5O10P2[c] + L-Rhamnulose 1-phosphate[c]	2.7.1.5	G_b3904	0	1000			bigg.reaction/RMK;kegg.reaction/R03014;metanetx.reaction/MNXR104039;rhea/20119;rhea/20117;rhea/20118;rhea/20120;sabiork/2864;seed.reaction/rxn02161;sbo/SBO:0000176					
	R_FHL	Formate-hydrogen lyase	H+[c] + Formate[c] => Hydrogen[c] + CO2 CO2[c]		(G_b4079 and G_b2489 and G_b2487 and G_b2485 and G_b2482 and G_b2483 and G_b2486 and G_b2490 and G_b2488 and G_b2484 and G_b2481) or (G_b4079 and G_b2722 and G_b2723 and G_b2724 and G_b2720 and G_b2721 and G_b2719)	0	0			bigg.reaction/FHL;biocyc/META:FHLMULTI-RXN;metanetx.reaction/MNXR99594;rhea/27611;rhea/27610;rhea/27613;rhea/27612;seed.reaction/rxn08518;sbo/SBO:0000176					
	R_HYPOE	Hypothetical enyme	Pyridoxamine 5'-phosphate[c] + H2O H2O[c] => Pyridoxamine[c] + Phosphate[c]	3.1.3.74		0	1000			bigg.reaction/HYPOE;biocyc/META:RXN-14046;kegg.reaction/R02494;metanetx.reaction/MNXR100763;rhea/25135;rhea/25138;rhea/25137;rhea/25136;sabiork/2424;seed.reaction/rxn01808;sbo/SBO:0000176					
	R_MEPCT	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	H+[c] + CTP C9H12N3O14P3[c] + 2-C-methyl-D-erythritol 4-phosphate[c] => 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol[c] + Diphosphate[c]	2.7.7.60	G_b2747	0	1000			bigg.reaction/MEPCT;biocyc/META:2.7.7.60-RXN;kegg.reaction/R05633;metanetx.reaction/MNXR96807;rhea/13430;rhea/13429;rhea/13432;rhea/13431;sabiork/5231;seed.reaction/rxn03907;sbo/SBO:0000176					
	R_GLUDy	Glutamate dehydrogenase (NADP)	Nicotinamide adenine dinucleotide phosphate[c] + L-Glutamate[c] + H2O H2O[c] <=> 2-Oxoglutarate[c] + H+[c] + Ammonium[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c]	1.4.1.13;1.4.1.3;1.4.1.4	G_b1761 or (G_b3213 and G_b3212)	-1000	1000			bigg.reaction/GLUDy;biocyc/META:GLUTDEHYD-RXN;kegg.reaction/R00248;metanetx.reaction/MNXR100086;rhea/11613;rhea/11614;rhea/11612;rhea/11615;sabiork/757;seed.reaction/rxn00184;sbo/SBO:0000176					
	R_23PDE7pp	2',3'-cyclic-nucleotide phosphodiesterase (AMP) (periplasm)	H2O H2O[p] + 2',3'-Cyclic AMP[p] => H+[p] + 3  AMP C10H12N5O7P[p]	3.1.4.16	G_b4213	0	1000			bigg.reaction/23PDE7pp;biocyc/META:RXN-14113;kegg.reaction/R03537;metanetx.reaction/MNXR94722;rhea/27886;rhea/27887;rhea/27889;rhea/27888;sabiork/3322;seed.reaction/rxn02521;sbo/SBO:0000176					
	R_GALTptspp	Galactitol transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate[c] + Galactitol[p] => Galactitol 1-phosphate[c] + Pyruvate[c]		G_b2092 and G_b2415 and G_b2094 and G_b2093 and G_b2416	0	1000			bigg.reaction/GALTptspp;metanetx.reaction/MNXR100018;seed.reaction/rxn08586;seed.reaction/rxn05567;sbo/SBO:0000185					
	R_GALURt2rpp	D-galacturonate transport via proton symport, reversible (periplasm)	H+[p] + D-Galacturonate[p] <=> H+[c] + D-Galacturonate[c]		G_b3093	-1000	1000			bigg.reaction/GALURt2rpp;metanetx.reaction/MNXR100020;seed.reaction/rxn08588;seed.reaction/rxn05673;sbo/SBO:0000185					
	R_ZN2abcpp	Zinc (Zn+2) ABC transporter, efflux (periplasm)	Zinc[c] + ATP C10H12N5O13P3[c] + H2O H2O[c] => H+[c] + ADP C10H12N5O10P2[c] + Phosphate[c] + Zinc[p]	3.6.3.5	G_b3469	0	1000			bigg.reaction/ZN2abcpp;biocyc/META:RXN0-5205;metanetx.reaction/MNXR105277;rhea/20622;rhea/20624;rhea/20623;rhea/20621;sabiork/13430#1;seed.reaction/rxn13918;seed.reaction/rxn09388;sbo/SBO:0000185					
	R_CSNtex	Cytosine transport via diffusion (extracellular to periplasm)	Cytosine[e] <=> Cytosine[p]		G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000	1000			bigg.reaction/CSNtex;metanetx.reaction/MNXR96928;seed.reaction/rxn08267;sbo/SBO:0000185					
	R_GLYCLTDy	Glycolate dehydrogenase (NADP)	H+[c] + Glyoxylate[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => Glycolate C2H3O3[c] + Nicotinamide adenine dinucleotide phosphate[c]	1.1.1.79	G_b1033 or G_b3553	0	1000			bigg.reaction/GLYCLTDy;biocyc/META:GLYOXYLATE-REDUCTASE-NADP+-RXN;kegg.reaction/R00465;metanetx.reaction/MNXR100332;reactome.reaction/R-RNO-389826;reactome.reaction/R-XTR-389826;reactome.reaction/R-MMU-389826;reactome.reaction/R-DDI-389826;reactome.reaction/R-SPO-389826;reactome.reaction/R-GGA-389826;reactome.reaction/R-TGU-389826;reactome.reaction/R-ATH-389826;reactome.reaction/R-CFA-389826;reactome.reaction/R-DME-389826;reactome.reaction/R-BTA-389826;reactome.reaction/R-OSA-389826;reactome.reaction/R-SCE-389826;reactome.reaction/R-SSC-389826;reactome.reaction/R-DRE-389826;reactome.reaction/R-HSA-389826;rhea/10995;rhea/10994;rhea/10993;rhea/10992;sabiork/159;seed.reaction/rxn00324;sbo/SBO:0000176					
	R_LYSDC	Lysine decarboxylase	H+[c] + L-Lysine[c] => 1,5-Diaminopentane[c] + CO2 CO2[c]	4.1.1.18	G_b0186 or G_b4131	0	1000			bigg.reaction/LYSDC;biocyc/META:LYSDECARBOX-RXN;kegg.reaction/R00462;metanetx.reaction/MNXR101256;rhea/22353;rhea/22354;rhea/22352;rhea/22355;sabiork/899;seed.reaction/rxn00322;sbo/SBO:0000176					
	R_DAAD	D-Amino acid dehydrogenase	H2O H2O[c] + D-Alanine[c] + Flavin adenine dinucleotide oxidized[c] => Flavin adenine dinucleotide reduced[c] + Ammonium[c] + Pyruvate[c]	1.4.99.1	G_b1189	0	1000			bigg.reaction/DAAD;metanetx.reaction/MNXR97073;seed.reaction/rxn08291;sbo/SBO:0000176					
	R_GLCNt2rpp	D-gluconate transport via proton symport, reversible (periplasm)	H+[p] + D-Gluconate[p] <=> H+[c] + D-Gluconate[c]		G_b4321 or G_b4476 or G_b3415 or G_b4265	-1000	1000			bigg.reaction/GLCNt2rpp;biocyc/META:TRANS-RXN0-209;metanetx.reaction/MNXR100209;rhea/28834;rhea/28831;rhea/28833;rhea/28832;seed.reaction/rxn08609;seed.reaction/rxn05571;sbo/SBO:0000185					
	R_GLCptspp	D-glucose transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate[c] + D-Glucose[p] => D-Glucose 6-phosphate[c] + Pyruvate[c]		(G_b1621 and G_b2415 and G_b2417 and G_b2416) or (G_b1101 and G_b2416 and G_b2415 and G_b2417) or (G_b1819 and G_b2415 and G_b1818 and G_b1817 and G_b2416)	0	1000			bigg.reaction/GLCptspp;metanetx.reaction/MNXR100237;seed.reaction/rxn08612;seed.reaction/rxn05226;sbo/SBO:0000185					
	R_GLCRt2rpp	D-glucarate transport via proton symport, reversible (periplasm)	H+[p] + D-Glucarate[p] <=> H+[c] + D-Glucarate[c]		G_b3127 or G_b2789	-1000	1000			bigg.reaction/GLCRt2rpp;metanetx.reaction/MNXR100221;seed.reaction/rxn05572;seed.reaction/rxn08613;sbo/SBO:0000185					
	R_GLCt2pp	D-glucose transport in via proton symport (periplasm)	H+[p] + D-Glucose[p] => H+[c] + D-Glucose[c]		G_b2943	0	1000			bigg.reaction/GLCt2pp;biocyc/META:RXN0-7077;metanetx.reaction/MNXR100238;seed.reaction/rxn08616;seed.reaction/rxn05573;sbo/SBO:0000185					
	R_UREAtpp	Urea transport via facilitate diffusion (periplasm)	Urea CH4N2O[p] <=> Urea CH4N2O[c]		G_b3927	-1000	1000			bigg.reaction/UREAtpp;biocyc/META:TRANS-RXN0-460;metanetx.reaction/MNXR105156;reactome.reaction/R-DRE-444126;reactome.reaction/R-XTR-444126;reactome.reaction/R-SSC-507873;reactome.reaction/R-GGA-507875;reactome.reaction/R-GGA-507873;reactome.reaction/R-SPO-507873;reactome.reaction/R-CEL-507873;reactome.reaction/R-HSA-507875;reactome.reaction/R-RNO-507875;reactome.reaction/R-SCE-507875;reactome.reaction/R-TGU-507875;reactome.reaction/R-CEL-507875;reactome.reaction/R-PFA-507873;reactome.reaction/R-SSC-507875;reactome.reaction/R-MMU-444126;reactome.reaction/R-MMU-507873;reactome.reaction/R-HSA-507873;reactome.reaction/R-XTR-507875;reactome.reaction/R-MMU-507875;reactome.reaction/R-SPO-507875;reactome.reaction/R-CFA-444126;reactome.reaction/R-CFA-507875;reactome.reaction/R-GGA-444126;reactome.reaction/R-PFA-507875;reactome.reaction/R-DRE-507875;reactome.reaction/R-XTR-507873;reactome.reaction/R-TGU-444126;reactome.reaction/R-RNO-507873;reactome.reaction/R-TGU-507873;reactome.reaction/R-SSC-444126;reactome.reaction/R-DRE-507873;reactome.reaction/R-BTA-507875;reactome.reaction/R-RNO-444126;reactome.reaction/R-SCE-507873;reactome.reaction/R-CFA-507873;reactome.reaction/R-BTA-444126;reactome.reaction/R-HSA-444126;reactome.reaction/R-BTA-507873;rhea/32802;rhea/32799;rhea/32801;rhea/32800;seed.reaction/rxn09369;seed.reaction/rxn05667;seed.reaction/rxn09368;sbo/SBO:0000185					
	R_XANt2pp	Xanthine transport in via proton symport (periplasm)	H+[p] + Xanthine[p] => H+[c] + Xanthine[c]		G_b2882 or G_b3654 or G_b2888	0	1000			bigg.reaction/XANt2pp;biocyc/META:TRANS-RXN-206;biocyc/META:RXN-5076;metanetx.reaction/MNXR105227;rhea/29663;rhea/29665;rhea/29666;rhea/29664;seed.reaction/rxn09377;seed.reaction/rxn05202;sbo/SBO:0000185					
	R_GLYC3Pabcpp	Sn-Glycerol 3-phosphate transport via ABC system (periplasm)	ATP C10H12N5O13P3[c] + H2O H2O[c] + Glycerol 3-phosphate[p] => H+[c] + Glycerol 3-phosphate[c] + ADP C10H12N5O10P2[c] + Phosphate[c]	3.6.3.20	G_b3452 and G_b3451 and G_b3453 and G_b3450	0	1000			bigg.reaction/GLYC3Pabcpp;biocyc/META:ABC-34-RXN;biocyc/META:3.6.3.20-RXN;metanetx.reaction/MNXR100320;rhea/21669#1;rhea/21670#1;rhea/21668#1;rhea/21671#1;seed.reaction/rxn05158;seed.reaction/rxn08641;sbo/SBO:0000185					
	R_PPPNt2rpp	3-phenylpropionate transport via proton symport, reversible (periplasm)	Phenylpropanoate[p] + H+[p] <=> H+[c] + Phenylpropanoate[c]		G_b2536	-1000	1000			bigg.reaction/PPPNt2rpp;metanetx.reaction/MNXR103135;seed.reaction/rxn09182;seed.reaction/rxn10133;sbo/SBO:0000185					
	R_PTRCORNt7pp	Putrescine/ornithine antiporter (periplasm)	Putrescine[p] + Ornithine[c] <=> Ornithine[p] + Putrescine[c]		G_b0692	-1000	1000			bigg.reaction/PTRCORNt7pp;biocyc/META:TRANS-RXN0-211;metanetx.reaction/MNXR103336;rhea/28828;rhea/28830;rhea/28829;rhea/28827;seed.reaction/rxn10182;seed.reaction/rxn09214;sbo/SBO:0000185					
	R_GLCURt2rpp	D-glucuronate transport via proton symport, reversible (periplasm)	H+[p] + D-Glucuronate[p] <=> H+[c] + D-Glucuronate[c]		G_b3909 or G_b3093	-1000	1000			bigg.reaction/GLCURt2rpp;metanetx.reaction/MNXR100234;rhea/28956;rhea/28958;rhea/28957;rhea/28955;seed.reaction/rxn08622;seed.reaction/rxn05574;sbo/SBO:0000185					
	R_ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate[c] + N-Acetylmuramate[p] => N-acetylmuramate 6-phosphate[c] + Pyruvate[c]		G_b2417 and G_b2416 and G_b2415 and G_b2429	0	1000			bigg.reaction/ACMUMptspp;metanetx.reaction/MNXR95278;seed.reaction/rxn08048;sbo/SBO:0000185					
	R_EX_h2o_e	H2O exchange	H2O H2O[e] <=> 			-1000	1000			bigg.reaction/EX_h2o_e;biocyc/META:TRANS-RXN-145;biocyc/META:TRANS-RXN0-547;metanetx.reaction/MNXR98641;reactome.reaction/R-ATH-507868;reactome.reaction/R-CFA-432054;reactome.reaction/R-CFA-432010;reactome.reaction/R-RNO-507868;reactome.reaction/R-OSA-432065;reactome.reaction/R-GGA-432010;reactome.reaction/R-SPO-445714;reactome.reaction/R-PFA-445714;reactome.reaction/R-CFA-432065;reactome.reaction/R-GGA-432067;reactome.reaction/R-TGU-432054;reactome.reaction/R-TGU-445714;reactome.reaction/R-OSA-507868;reactome.reaction/R-DRE-507868;reactome.reaction/R-SPO-507868;reactome.reaction/R-BTA-432054;reactome.reaction/R-GGA-507870;reactome.reaction/R-OSA-432010;reactome.reaction/R-DME-432065;reactome.reaction/R-DRE-432067;reactome.reaction/R-PFA-507868;reactome.reaction/R-SSC-432054;reactome.reaction/R-HSA-432065;reactome.reaction/R-OSA-507870;reactome.reaction/R-HSA-432054;reactome.reaction/R-SSC-432065;reactome.reaction/R-CEL-507868;reactome.reaction/R-XTR-507868;reactome.reaction/R-ATH-507870;reactome.reaction/R-SCE-432065;reactome.reaction/R-BTA-507870;reactome.reaction/R-DME-432010;reactome.reaction/R-CFA-445714;reactome.reaction/R-DRE-445714;reactome.reaction/R-BTA-507868;reactome.reaction/R-GGA-507868;reactome.reaction/R-RNO-432054;reactome.reaction/R-RNO-432010;reactome.reaction/R-SSC-432067;reactome.reaction/R-CEL-445714;reactome.reaction/R-DDI-432065;reactome.reaction/R-ATH-432010;reactome.reaction/R-SCE-432054;reactome.reaction/R-MMU-432065;reactome.reaction/R-MMU-445714;reactome.reaction/R-GGA-432065;reactome.reaction/R-HSA-432067;reactome.reaction/R-SSC-507870;reactome.reaction/R-SCE-432067;reactome.reaction/R-RNO-507870;reactome.reaction/R-DME-432054;reactome.reaction/R-ATH-432067;reactome.reaction/R-BTA-445714;reactome.reaction/R-DRE-507870;reactome.reaction/R-DME-507868;reactome.reaction/R-DME-507870;reactome.reaction/R-DRE-432010;reactome.reaction/R-MMU-432010;reactome.reaction/R-HSA-445714;reactome.reaction/R-OSA-432054;reactome.reaction/R-RNO-432067;reactome.reaction/R-TGU-432010;reactome.reaction/R-TGU-507868;reactome.reaction/R-DDI-432054;reactome.reaction/R-PFA-507870;reactome.reaction/R-HSA-507870;reactome.reaction/R-XTR-432067;reactome.reaction/R-HSA-432010;reactome.reaction/R-SSC-507868;reactome.reaction/R-SCE-507870;reactome.reaction/R-CEL-507870;reactome.reaction/R-DDI-507868;reactome.reaction/R-DRE-432054;reactome.reaction/R-XTR-507870;reactome.reaction/R-DDI-432010;reactome.reaction/R-BTA-432065;reactome.reaction/R-CFA-432067;reactome.reaction/R-OSA-432067;reactome.reaction/R-ATH-432065;reactome.reaction/R-GGA-445714;reactome.reaction/R-SCE-507868;reactome.reaction/R-TGU-432065;reactome.reaction/R-MMU-432067;reactome.reaction/R-TGU-507870;reactome.reaction/R-CFA-507870;reactome.reaction/R-RNO-432065;reactome.reaction/R-MMU-432054;reactome.reaction/R-MMU-507868;reactome.reaction/R-SPO-507870;reactome.reaction/R-SCE-432010;reactome.reaction/R-MMU-507870;reactome.reaction/R-SSC-445714;reactome.reaction/R-HSA-507868;reactome.reaction/R-DME-432067;reactome.reaction/R-SSC-432010;reactome.reaction/R-TGU-432067;reactome.reaction/R-GGA-432054;reactome.reaction/R-BTA-432010;reactome.reaction/R-SCE-445714;reactome.reaction/R-DDI-507870;reactome.reaction/R-ATH-432054;reactome.reaction/R-DDI-432067;reactome.reaction/R-XTR-445714;reactome.reaction/R-BTA-432067;reactome.reaction/R-CFA-507868;reactome.reaction/R-RNO-445714;rhea/29668;rhea/29669;rhea/29667;rhea/29670;seed.reaction/rxn08687;seed.reaction/rxn08686;seed.reaction/rxn09745;seed.reaction/rxn09838;seed.reaction/rxn09874;seed.reaction/rxn09812;seed.reaction/rxn09643;seed.reaction/rxn05319;sbo/SBO:0000627					
	R_EX_ala__D_e	D-Alanine exchange	D-Alanine[e] => 			0	1000			bigg.reaction/EX_ala__D_e;metanetx.reaction/MNXR95702;seed.reaction/rxn08302;seed.reaction/rxn10991;sbo/SBO:0000627					
	R_HSTPT	Histidinol-phosphate transaminase	L-Glutamate[c] + 3-(Imidazol-4-yl)-2-oxopropyl phosphate[c] => 2-Oxoglutarate[c] + L-Histidinol phosphate[c]	2.6.1.9	G_b2021	0	1000			bigg.reaction/HSTPT;biocyc/META:HISTAMINOTRANS-RXN;kegg.reaction/R03243;metanetx.reaction/MNXR95852;rhea/23747;rhea/23745;rhea/23744;rhea/23746;sabiork/3064;seed.reaction/rxn02320;sbo/SBO:0000176					
	R_SPMDabcpp	Spermidine transport via ABC system (periplasm)	ATP C10H12N5O13P3[c] + Spermidine[p] + H2O H2O[c] => H+[c] + ADP C10H12N5O10P2[c] + Phosphate[c] + Spermidine[c]	3.6.3.31	(G_b1123 and G_b1125 and G_b1124 and G_b1126) or (G_b1443 and G_b1442 and G_b1441 and G_b1440)	0	1000			bigg.reaction/SPMDabcpp;biocyc/META:ABC-24-RXN;metanetx.reaction/MNXR104494;rhea/30000#1;rhea/29999#1;rhea/30002#1;rhea/30001#1;seed.reaction/rxn05175;seed.reaction/rxn11262;seed.reaction/rxn09263;sbo/SBO:0000185					
